ROOT,LEMMA,LEMMA_ARA,PATTERN_ABSTRACT,PATTERN,GLOSS,FUNCTION,POS
g.y.m,gayom,غَيْم,1a2o3,1a2o3,cloud,-,NOUN
g.y.m,gayomap,غَيْمَة,1a2o3+ap,1a2o3,cloud,-,NOUN
g.y.m,gaA}im,غَائِم,1A2i3,1aA}i3,blurred;clouded;overcast,-,ADJ
g.y.m,mutagay~im,مُتَغَيِّم,muta1a2~i3,muta1a2~i3,blurred;clouded;overcast,-,ADJ
g.y.n,gayonap,غَيْنَة,1a2o3+ap,1a2o3,dimple,-,NOUN
g.y.n,>agoyan,أَغْيَن,>a1o2a3,>a1o2a3,bushy;dense,-,ADJ
g.y.n,>agoyan,أَغْيَن,1a2o3A',1a2o3aA,bushy;dense,-,ADJ
g.y.r,>agaAr,أَغَار,>a1o2a3,>a1a3,attack;invade;make_jealous;raid,trans,VERB
g.y.r,>agaAr,أَغَار,>a1o2a3,>a1aA3,attack;invade;make_jealous;raid,trans,VERB
g.y.r,gaAyar,غَايَر,1A2a3_INTRANS,1aA2a3,be_at_odds_with;be_in_contrast_with,INTRANS,VERB
g.y.r,gay~ar,غَيَّر,1a2~a3,1a2~a3,change;modify,trans,VERB
g.y.r,tagaAyar,تَغَايَر,ta1A2a3_INTRANS,ta1aA2a3,be_different;be_heterogeneous,INTRANS,VERB
g.y.r,tagay~ar,تَغَيَّر,ta1a2~3_INTRANS,ta1a2~a3,be_changed;be_modified,INTRANS,VERB
g.y.r,gayor,غَيْر,1a2o3,1a2o3,not;other,-,NOUN
g.y.r,gayorap,غَيْرَة,1a2o3+ap,1a2o3,jealousy;zeal,-,NOUN
g.y.r,gayoriy~ap,غَيْرِيَّة,1a2o3+iy~ap,1a2o3iy~,altruism,-,NOUN
g.y.r,giyaAr,غِيَار,1i2A3,1i2aA3,exchange;interchange;replacement,-,NOUN
g.y.r,mugiyr,مُغِير,mu1o2i3,mu1i23,assailant;raider,-,NOUN
g.y.r,mutagay~ir,مُتَغَيِّر,muta1a2~i3,muta1a2~i3,alternating;changing;variable,-,NOUN
g.y.r,tagaAyur,تَغَايُر,ta1A2u3,ta1aA2u3,dissimilarity;heterogeneity,-,NOUN
g.y.r,tagay~ur,تَغَيُّر,ta1a2~u3,ta1a2~u3,change;transformation;variation,-,NOUN
g.y.r,tagay~uriy~ap,تَغَيُّرِيَّة,ta1a2~u3+iy~ap,ta1a2~u3iy~,variability,-,NOUN
g.y.r,tagoyiyr,تَغْيِير,ta1o2iy3,ta1o2iy3,change;modification;replacement,-,NOUN
g.y.r,tagoyiyrap,تَغْيِيرَة,ta1o2iy3+ap,ta1o2iy3,exchange;interchange,-,NOUN
g.y.r,gayoraAn,غَيْرَان,1a2o3aY,1a2o3,jealous,-,ADJ
g.y.r,gayoraAn,غَيْرَان,1a2o3An,1a2o3aAn,jealous,-,ADJ
g.y.r,gayoriy~,غَيْرِيّ,1a2o3+iy~,1a2o3iy~,altruist,-,ADJ
g.y.r,gayuwr,غَيُور,1a2uw3,1a2uw3,enthusiastic;fervent;jealous;passionate;zealous,-,ADJ
g.y.r,mugaAyir,مُغَايِر,mu1A2i3,mu1aA2i3,at_odds_with;competing_with;different_from,-,ADJ
g.y.r,mutagaAyir,مُتَغَايِر,muta1A2i3,muta1aA2i3,differing;heterogeneous,-,ADJ
g.y.r,mutagay~ir,مُتَغَيِّر,muta1a2~i3,muta1a2~i3,alternating;changing,-,ADJ
g.y.T,gayoT,غَيْط,1a2o3,1a2o3,garden;orchard,-,NOUN
g.y.T,gayoTaAniy~,غَيْطَانِيّ,1a2o3An+iy~,1a2o3aAniy~,gardener;horticulturist,-,ADJ
g.y.T.n,gayoTanap,غَيْطَنَة,1a2o3a4+ap,1a2o3a4,horticulture,-,NOUN
g.y.T.n,gayoTaniy~,غَيْطَنِيّ,1a2o3a4+iy~,1a2o3a4iy~,horticultural;horticulturist,-,ADJ
g.y.v,{isotigaAvap,ٱِسْتِغَاثَة,{isoti1A3+ap,{isoti1aA3,appeal_for_aid;call_for_help,-,NOUN
g.y.v,<igaAvap,إِغَاثَة,<i1o2A3+ap,<i1aA3,aid;relief_assistance,-,NOUN
g.y.v,gayov,غَيْث,1a2o3,1a2o3,rain,-,NOUN
g.y.v,giyaAv,غِيَاث,1i2A3,1i2aA3,aid;succor,-,NOUN
g.y.v,mugiyv,مُغِيث,mu1o2i3,mu1i23,deliverer;succorer,-,NOUN
g.y.v,<igaAviy~,إِغَاثِيّ,<i1o2A3+iy~,<i1aA3iy~,aid;relief_assistance,-,ADJ
g.y.y,gaAyap,غَايَة,1a2a3+ap,1aA2,extreme;extremely;goal;greatly;intention;objective;purpose;utmost,-,NOUN
g.y.y,gay~,غَيّ,1a2o3,1a2~,offense;transgression,-,NOUN
g.y.y,gay~ap,غَيَّة,1a2o3+ap,1a2~,error;sin,-,NOUN
g.y.Z,{igotaAZ,ٱِغْتَاظ,{i1ota2a3_INTRANS,{i1otaA3,be_irritated;become_enraged,INTRANS,VERB
g.y.Z,{igotaAZ,ٱِغْتَاظ,{i1ota2a3_INTRANS,{i1ota3,be_irritated;become_enraged,INTRANS,VERB
g.y.Z,{inogaAZ,ٱِنْغَاظ,{ino1a2a3_INTRANS,{ino1aA3,be_irritated;become_enraged,INTRANS,VERB
g.y.Z,{inogaAZ,ٱِنْغَاظ,{ino1a2a3_INTRANS,{ino1a3,be_irritated;become_enraged,INTRANS,VERB
g.y.Z,>agaAZ,أَغَاظ,>a1o2a3,>a1a3,enrage;irritate,trans,VERB
g.y.Z,>agaAZ,أَغَاظ,>a1o2a3,>a1aA3,enrage;irritate,trans,VERB
g.y.Z,gaAZ-i,غَاظ-ِ,1a2a3,1i3,enrage;irritate,trans,VERB
g.y.Z,gaAZ-i,غَاظ-ِ,1a2a3,1aA3,enrage;irritate,trans,VERB
g.y.Z,gay~aZ,غَيَّظ,1a2~a3,1a2~a3,enrage;irritate,trans,VERB
g.y.Z,tagay~aZ,تَغَيَّظ,ta1a2~3_INTRANS,ta1a2~a3,be_irritated;become_enraged,INTRANS,VERB
g.y.Z,{igotiyaAZ,ٱِغْتِيَاظ,{i1oti2A3,{i1oti2aA3,fury;rage,-,NOUN
g.y.Z,<igaAZap,إِغَاظَة,<i1o2A3+ap,<i1aA3,exasperation;irritation,-,NOUN
g.y.Z,gayoZ,غَيْظ,1a2o3,1a2o3,anger;wrath,-,NOUN
g.y.Z,mugiyZ,مُغِيظ,mu1o2i3,mu1i23,furious;irate,-,ADJ
g.y.Z,mugotaAZ,مُغْتَاظ,mu1ota2a3,mu1otaA3,furious;irate,-,ADJ
g.y.Z,munogaAZ,مُنْغَاظ,muno1a2a3,muno1aA3,furious;irate,-,ADJ
g.z.l,{igotazal,ٱِغْتَزَل,{i1ota2a3,{i1ota2a3,spin,trans,VERB
g.z.l,gaAzal,غَازَل,1A2a3,1aA2a3,court;flirt_with,trans,VERB
g.z.l,gazal-i,غَزَل-ِ,1a2a3,1a2a3,spin,trans,VERB
g.z.l,gazil-a,غَزِل-َ,1a2i3,1a2i3,flirt_with;woo,trans,VERB
g.z.l,tagaAzal,تَغَازَل,ta1A2a3,ta1aA2a3,flirt_with_each_other,trans,VERB
g.z.l,tagaz~al,تَغَزَّل,ta1a2~3,ta1a2~a3,flirt_with;make_eyes_at,trans,VERB
g.z.l,gaz~aAl,غَزَّال,1a2~A3,1a2~aA3,spinner_of_yarn,-,NOUN
g.z.l,gaz~aAlap,غَزَّالَة,1a2~A3+ap,1a2~aA3,spider,-,NOUN
g.z.l,gazaAl,غَزَال,1a2A3,1a2aA3,gazelle,-,NOUN
g.z.l,gazal,غَزَل,1a2a3,1a2a3,dalliance;flirtation,-,NOUN
g.z.l,gazol,غَزْل,1a2o3,1a2o3,spinning;spun_thread;yarn,-,NOUN
g.z.l,guzuwl,غُزُول,1u2uw3,1u2uw3,flirting,-,NOUN
g.z.l,magozil,مَغْزِل,ma1o2i3,ma1o2i3,spindle;spinning_mill,-,NOUN
g.z.l,migozal,مِغْزَل,mi1o2a3,mi1o2a3,spindle,-,NOUN
g.z.l,mugaAzalap,مُغَازَلَة,mu1A2a3+ap,mu1aA2a3,dallying;flirting,-,NOUN
g.z.l,mugaAzil,مُغَازِل,mu1A2i3,mu1aA2i3,dallying;flirting,-,NOUN
g.z.l,tagaz~ul,تَغَزُّل,ta1a2~u3,ta1a2~u3,dalliance;flirtation,-,NOUN
g.z.l,gazaliy~,غَزَلِيّ,1a2a3+iy~,1a2a3iy~,amorous,-,ADJ
g.z.l,mugaAzil,مُغَازِل,mu1A2i3,mu1aA2i3,dallying;flirting,-,ADJ
g.z.r,gazur-u,غَزُر-ُ,1a2u3_INTRANS,1a2u3,be_abundant,INTRANS,VERB
g.z.r,gazaArap,غَزَارَة,1a2A3+ap,1a2aA3,abundance;lavish_amount,-,NOUN
g.z.r,gaziyr,غَزِير,1a2iy3,1a2iy3,abundant;ample,-,NOUN
g.z.r,gazor,غَزْر,1a2o3,1a2o3,abundance;lavish_amount,-,NOUN
g.z.r,gazaAriy~,غَزَارِيّ,1a2A3+iy~,1a2aA3iy~,pigeon,-,ADJ
g.z.w,gazaA-u,غَزَا-ُ,1a2a3,1a2,conquer;invade,#-aw trans,VERB
g.z.w,gaAziy,غَازِي,1A2i3,1aA2,aggressor;invader;raider,-,NOUN
g.z.w,gaAziyap,غَازِيَة,1A2i3+ap,1aA2iy,campaign;expedition,-,NOUN
g.z.w,gazaAp,غَزَاة,1a2a3+ap,1a2,foray;incursion,-,NOUN
g.z.w,gazow,غَزْو,1a2o3,1a2o3,aggression;attack;foray;incursion;invasion;raid,-,NOUN
g.z.w,gazowap,غَزْوَة,1a2o3+ap,1a2o3,aggression;attack;foray;invasion;raid,-,NOUN
g.z.w,magozaAp,مَغْزَاة,ma1o2a3+ap,ma1o2,foray;incursion;raid,-,NOUN
g.z.w,magozaY,مَغْزَى,ma1o2a3,ma1o2,meaning;significance,-,NOUN
g.z.w,gaAziy,غَازِي,1A2i3,1aA2,aggressor;invader;raider,-,ADJ
g.z.y,gaAziy~ap,غَازِيَّة,1A2i3+iy~ap,1aA2i3~,women_dancer,-,NOUN
g.z.z,>agaz~,أَغَزّ,>a1o2a3_INTRANS,>a1o2a3,be_thorny,INTRANS,VERB
g.z.z,>agaz~,أَغَزّ,>a1o2a3_INTRANS,>a1a2~,be_thorny,INTRANS,VERB
g.z.z,gaz~aAwiy~,غَزَّاوِيّ,1a2o3+Aw+iy~,1a2~aAwiy~,Gazan;Gazan_(of/from_Gaza),-,NOUN
g.z.z,gaz~aAwiy~,غَزَّاوِيّ,1a2o3+Aw+iy~,1a2~aAwiy~,Gazan;Gazan_(of/from_Gaza),-,ADJ
g.z.z,gaz~iy~,غَزِّيّ,1a2o3+iy~,1a2~iy~,gauze,-,ADJ
h.*.b,ha*~ab,هَذَّب,1a2~a3,1a2~a3,educate;prune;refine,ditrans,VERB
h.*.b,ha*ab-i,هَذَب-ِ,1a2a3,1a2a3,clean;polish;prune,trans,VERB
h.*.b,taha*~ab,تَهَذَّب,ta1a2~3_INTRANS,ta1a2~a3,be_educated;be_refined,INTRANS,VERB
h.*.b,muha*~ib,مُهَذِّب,mu1a2~i3,mu1a2~i3,educator;refiner,-,NOUN
h.*.b,taha*~ub,تَهَذُّب,ta1a2~u3,ta1a2~u3,manner;upbringing,-,NOUN
h.*.b,taho*iyb,تَهْذِيب,ta1o2iy3,ta1o2iy3,politeness;refinement,-,NOUN
h.*.b,muha*~ab,مُهَذَّب,mu1a2~a3,mu1a2~a3,courteous;polite,-,ADJ
h.*.b,mutaha*~ib,مُتَهَذِّب,muta1a2~i3,muta1a2~i3,courteous;polite,-,ADJ
h.*.b,taho*iybiy~,تَهْذِيبِيّ,ta1o2iy3+iy~,ta1o2iy3iy~,didactic;educational,-,ADJ
H.*.f,{inoHa*af,ٱِنْحَذَف,{ino1a2a3_INTRANS,{ino1a2a3,be_deleted;be_eliminated,INTRANS,VERB
H.*.f,Ha*~af,حَذَّف,1a2~a3,1a2~a3,shape;trim,trans,VERB
H.*.f,Ha*af-i,حَذَف-ِ,1a2a3,1a2a3,delete;discard,trans,VERB
H.*.f,Ha*of,حَذْف,1a2o3,1a2o3,deletion;shortening,-,NOUN
H.*.f.r,Hi*ofaAr,حِذْفَار,1i2o3A4,1i2o3aA4,side,-,NOUN
H.*.f.r,Hu*ofuwr,حُذْفُور,1u2o3uw4,1u2o3uw4,side,-,NOUN
h.*.l,hu*oluwl,هُذْلُول,1u2o3uw3,1u2o3uw3,elevation;small_river,-,NOUN
h.*.l,hu*oluwliy~,هُذْلُولِيّ,1u2o3uw3+iy~,1u2o3uw3iy~,hyperbola,-,ADJ
H.*.l.q,taHa*olaq,تَحَذْلَق,ta1a2o3a4,ta1a2o3a4,be_pedantic;feign_erudition,trans,VERB
H.*.l.q,Ha*olaqap,حَذْلَقَة,1a2o3a4+ap,1a2o3a4,pedantry,-,NOUN
H.*.l.q,mutaHa*oliq,مُتَحَذْلِق,muta1a2o3i4,muta1a2o3i4,pedant,-,NOUN
H.*.q,Ha*aq-i,حَذَق-ِ,1a2a3_INTRANS,1a2a3,be_proficient;be_skilled,INTRANS,VERB
H.*.q,Ha*aq-u,حَذَق-ُ,1a2a3,1a2a3,turn_sour,trans,VERB
H.*.q,Ha*iq-a,حَذِق-َ,1a2i3_INTRANS,1a2i3,be_proficient;be_skilled,INTRANS,VERB
H.*.q,taHa*~aq,تَحَذَّق,ta1a2~3,ta1a2~a3,feign_skillfulness;feign_smartness,trans,VERB
H.*.q,Ha*aAqap,حَذَاقَة,1a2A3+ap,1a2aA3,intelligence;skill,-,NOUN
H.*.q,Hi*oq,حِذْق,1i2o3,1i2o3,intelligence;skill,-,NOUN
H.*.q,Ha*iq,حَذِق,1a2i3,1a2i3,intelligent;skillful,-,ADJ
H.*.q,HaA*iq,حَاذِق,1A2i3,1aA2i3,clever;skillful,-,ADJ
H.*.r,{iHota*ar,ٱِحْتَذَر,{i1ota2a3_INTRANS,{i1ota2a3,be_cautious;be_on_guard;beware,INTRANS,VERB
H.*.r,Ha*~ar,حَذَّر,1a2~a3,1a2~a3,caution;warn,trans,VERB
h.*.r,ha*~ar,هَذَّر,1a2~a3,1a2~a3,joke;make_fun,trans,VERB
h.*.r,ha*ar-i,هَذَر-ِ,1a2a3,1a2a3,babble;prattle,trans,VERB
h.*.r,ha*ar-u,هَذَر-ُ,1a2a3,1a2a3,babble;prattle,trans,VERB
H.*.r,Ha*ir-a,حَذِر-َ,1a2i3_INTRANS,1a2i3,be_cautious;beware,INTRANS,VERB
H.*.r,HaA*ar,حَاذَر,1A2a3,1aA2a3,be_careful;watch_out,trans,VERB
H.*.r,taHa*~ar,تَحَذَّر,ta1a2~3,ta1a2~a3,act_cautiously;beware,trans,VERB
h.*.r,ha*ar,هَذَر,1a2a3,1a2a3,idle_talk;prattle,-,NOUN
h.*.r,ha*ir,هَذِر,1a2i3,1a2i3,garrulous,-,NOUN
H.*.r,Ha*or,حَذْر,1a2o3,1a2o3,caution,-,NOUN
h.*.r,ha*or,هَذْر,1a2o3,1a2o3,idle_talk;prattle,-,NOUN
H.*.r,Hi*or,حِذْر,1i2o3,1i2o3,caution,-,NOUN
H.*.r,maHo*uwr,مَحْذُور,ma1o2uw3,ma1o2uw3,danger;deterrent;peril;threat,-,NOUN
H.*.r,muHaA*arap,مُحَاذَرَة,mu1A2a3+ap,mu1aA2a3,precaution,-,NOUN
H.*.r,taHo*iyr,تَحْذِير,ta1o2iy3,ta1o2iy3,caution;warning,-,NOUN
H.*.r,Ha*ir,حَذِر,1a2i3,1a2i3,cautious,-,ADJ
H.*.r,maHo*uwr,مَحْذُور,ma1o2uw3,ma1o2uw3,dangerous;perilous,-,ADJ
H.*.r,muHa*~ir,مُحَذِّر,mu1a2~i3,mu1a2~i3,cautioning;warning,-,ADJ
H.*.r,taHo*iyriy~,تَحْذِيرِيّ,ta1o2iy3+iy~,ta1o2iy3iy~,precautionary;warning,-,ADJ
h.*.r.m,ha*oram,هَذْرَم,1a2o3a4,1a2o3a4,babble;be_loquacious,trans,VERB
H.*.w,Ha*aA-u,حَذَا-ُ,1a2a3,1a2,imitate,#-aw trans,VERB
H.*.w,{iHoti*aA',ٱِحْتِذَاء,{i1oti2A3,{i1oti2aA,copy;copying;imitation,-,NOUN
H.*.w,Ha*~aA',حَذَّاء,1a2~A3,1a2~aA,shoemaker,-,NOUN
h.*.w,ha*ayaAn,هَذَيَان,1a2a3An,1a2ayaAn,delirium;insanity,-,NOUN
H.*.w,Ha*ow,حَذْو,1a2o3,1a2o3,example;in_front_of;opposite,-,NOUN
H.*.w,Hi*aA'_1,حِذَاءـ1,1i2A3,1i2aA,(pair_of)_shoes;shoe,-,NOUN
H.*.w,Hi*aA'_2,حِذَاءـ2,1i2A3,1i2aA,face_to_face_with;opposite,-,NOUN
h.*.w,hu*aA',هُذَاء,1u2A3,1u2aA,delirium,-,NOUN
H.*.w,muHaA*aAp,مُحَاذَاة,mu1A2a3+ap,mu1aA2,alongside;parallel_to,-,NOUN
H.*.y,{iHota*aY,ٱِحْتَذَى,{i1ota2a3,{i1ota2,imitate;wear,#-ay trans,VERB
H.*.y,Ha*aY-i,حَذَى-ِ,1a2a3,1a2,cut;hew,#-ay trans,VERB
h.*.y,ha*aY-i,هَذَى-ِ,1a2a3,1a2,be_delirious,#-ay trans,VERB
H.*.y,HaA*aY,حَاذَى,1A2a3_INTRANS,1aA2,be_close;be_opposite;be_parallel,INTRANS,VERB
H.*.y,taHaA*aY,تَحَاذَى,ta1A2a3_INTRANS,ta1aA2,be_close;be_opposite;be_parallel,INTRANS,VERB
h.*.y,haA*iy,هَاذِي,1A2i3,1aA2,delirious,-,ADJ
H.*.y,muHaA*iy,مُحَاذِي,mu1A2i3,mu1aA2,alongside;close;facing;opposite;parallel_to,-,ADJ
h.>.h.>,ha>oha>,هَأْهَأ,1a2o3a4,1a2o3,laugh,#-a> trans,VERB
h.$.$,ha$~-i,هَشّ-ِ,1a2a3_INTRANS,1a2~,be_cheerful;be_delighted,INTRANS,VERB
h.$.$,ha$~-i,هَشّ-ِ,1a2a3_INTRANS,1a2a3,be_cheerful;be_delighted,INTRANS,VERB
H.$.$,Ha$~-u,حَشّ-ُ,1a2a3,1a2~,cut;mow,gem trans,VERB
H.$.$,Ha$~-u,حَشّ-ُ,1a2a3,1a2a3,cut;mow,gem trans,VERB
h.$.$,ha$~-u,هَشّ-ُ,1a2a3_INTRANS,1a2~,be_cheerful;be_delighted,INTRANS,VERB
h.$.$,ha$~-u,هَشّ-ُ,1a2a3_INTRANS,1a2a3,be_cheerful;be_delighted,INTRANS,VERB
H.$.$,Ha$~a$,حَشَّش,1a2~a3,1a2~a3,smoke_hashish,trans,VERB
h.$.$,ha$~a$,هَشَّش,1a2~a3,1a2~a3,cheer_up;enliven,trans,VERB
H.$.$,Ha$~aA$,حَشَّاش,1a2~A3,1a2~aA3,hashish_user,-,NOUN
h.$.$,ha$aA$ap,هَشَاشَة,1a2A3+ap,1a2aA3,cheerfulness;gaiety,-,NOUN
H.$.$,Ha$iy$,حَشِيش,1a2iy3,1a2iy3,dope;grass;hashish;lawn,-,NOUN
h.$.$,ha$iy$,هَشِيش,1a2iy3,1a2iy3,soft,-,NOUN
H.$.$,Ha$iy$ap,حَشِيشَة,1a2iy3+ap,1a2iy3,herb,-,NOUN
H.$.$,Hu$aA$,حُشَاش,1u2A3,1u2aA3,last_breath,-,NOUN
H.$.$,Hu$aA$ap,حُشَاشَة,1u2A3+ap,1u2aA3,last_breath,-,NOUN
H.$.$,maHo$a$,مَحْشَش,ma1o2a3,ma1o2a3,hashish_den,-,NOUN
H.$.$,maHo$a$ap,مَحْشَشَة,ma1o2a3+ap,ma1o2a3,hashish_den,-,NOUN
H.$.$,miHa$~,مِحَشّ,mi1o2a3,mi1a2~,fire_iron;sickle,-,NOUN
H.$.$,miHa$~ap,مِحَشَّة,mi1o2a3+ap,mi1a2~,fire_iron;sickle;weeder,-,NOUN
h.$.$,ha$aA$,هَشَاش,1a2A3,1a2aA3,brittle;soft,-,ADJ
h.$.$,haA$~,هَاشّ,1A2i3,1aA2~,cheerful,-,ADJ
H.$.d,{iHota$ad,ٱِحْتَشَد,{i1ota2a3,{i1ota2a3,assemble;gather,trans,VERB
H.$.d,Ha$~ad,حَشَّد,1a2~a3,1a2~a3,accumulate;amass,trans,VERB
H.$.d,Ha$ad-i,حَشَد-ِ,1a2a3,1a2a3,gather;mobilize,trans,VERB
H.$.d,Ha$ad-u,حَشَد-ُ,1a2a3,1a2a3,gather;mobilize,trans,VERB
H.$.d,taHa$~ad,تَحَشَّد,ta1a2~3,ta1a2~a3,accumulate;gather,trans,VERB
H.$.d,{iHoti$aAd,ٱِحْتِشَاد,{i1oti2A3,{i1oti2aA3,concentration;crowd,-,NOUN
H.$.d,Ha$od,حَشْد,1a2o3,1a2o3,concentration;crowd;gathering;mobilization;throng,-,NOUN
H.$.d,HaA$idap,حَاشِدَة,1A2i3+ap,1aA2i3,accumulator;battery,-,NOUN
H.$.d,taHa$~ud,تَحَشُّد,ta1a2~u3,ta1a2~u3,concentration,-,NOUN
H.$.d,HaA$id,حَاشِد,1A2i3,1aA2i3,crowded;numerous,-,ADJ
H.$.d,muHota$id,مُحْتَشِد,mu1ota2i3,mu1ota2i3,assembled;assembling;gathered;gathering,-,ADJ
H.$.f,taHa$~af,تَحَشَّف,ta1a2~3,ta1a2~a3,dress_shabbily;dress_slovenly,trans,VERB
H.$.f,Ha$af,حَشَف,1a2a3,1a2a3,dates_of_inferior_quality,-,NOUN
H.$.f,Ha$afap,حَشَفَة,1a2a3+ap,1a2a3,penis,-,NOUN
H.$.k,Ha$ak-i,حَشَك-ِ,1a2a3,1a2a3,cram;stuff,trans,VERB
H.$.m,{iHota$am,ٱِحْتَشَم,{i1ota2a3_INTRANS,{i1ota2a3,be_ashamed;be_intimidated;be_modest,INTRANS,VERB
h.$.m,{inoha$am,ٱِنْهَشَم,{ino1a2a3_INTRANS,{ino1a2a3,be_crushed;be_shattered,INTRANS,VERB
H.$.m,>aHo$am,أَحْشَم,>a1o2a3,>a1o2a3,put_to_shame;shame,trans,VERB
H.$.m,Ha$~am,حَشَّم,1a2~a3,1a2~a3,put_to_shame;shame,trans,VERB
h.$.m,ha$~am,هَشَّم,1a2~a3,1a2~a3,crush;shatter,trans,VERB
H.$.m,Ha$am-i,حَشَم-ِ,1a2a3,1a2a3,put_to_shame;shame,trans,VERB
h.$.m,ha$am-i,هَشَم-ِ,1a2a3,1a2a3,crush;shatter,trans,VERB
H.$.m,taHa$~am,تَحَشَّم,ta1a2~3_INTRANS,ta1a2~a3,be_ashamed;be_modest;be_shy,INTRANS,VERB
h.$.m,taha$~am,تَهَشَّم,ta1a2~3_INTRANS,ta1a2~a3,be_crushed;be_shattered,INTRANS,VERB
H.$.m,{iHoti$aAm,ٱِحْتِشَام,{i1oti2A3,{i1oti2aA3,modesty;shyness,-,NOUN
H.$.m,Ha$am,حَشَم,1a2a3,1a2a3,entourage;servant,-,NOUN
h.$.m,ha$iym,هَشِيم,1a2iy3,1a2iy3,chaff;straw,-,NOUN
h.$.m,haA$imiy~,هَاشِمِيّ,1A2i3+iy~,1aA2i3iy~,Hashemite,-,NOUN
H.$.m,Hi$omap,حِشْمَة,1i2o3+ap,1i2o3,shyness;timidity,-,NOUN
H.$.m,taHa$~um,تَحَشُّم,ta1a2~u3,ta1a2~u3,modesty;shyness,-,NOUN
h.$.m,taho$iym,تَهْشِيم,ta1o2iy3,ta1o2iy3,crushing;shattering,-,NOUN
H.$.m,Ha$iym,حَشِيم,1a2iy3,1a2iy3,bashful;shy,-,ADJ
h.$.m,ha$iym,هَشِيم,1a2iy3,1a2iy3,fragile;frail,-,ADJ
h.$.m,haA$imiy~,هَاشِمِيّ,1A2i3+iy~,1aA2i3iy~,Hashemite,-,ADJ
h.$.m,muha$~am,مُهَشَّم,mu1a2~a3,mu1a2~a3,shattered;smashed,-,ADJ
H.$.m,muHota$im,مُحْتَشِم,mu1ota2i3,mu1ota2i3,bashful;modest,-,ADJ
H.$.r,Ha$ar-i,حَشَر-ِ,1a2a3,1a2a3,assemble;crowd;stuff,trans,VERB
H.$.r,Ha$ar-u,حَشَر-ُ,1a2a3,1a2a3,assemble;crowd;stuff,trans,VERB
H.$.r,taHa$~ar,تَحَشَّر,ta1a2~3,ta1a2~a3,meddle,trans,VERB
H.$.r,Ha$arap,حَشَرَة,1a2a3+ap,1a2a3,insect;vermin,-,NOUN
H.$.r,Ha$or,حَشْر,1a2o3,1a2o3,assemblage;congregation,-,NOUN
H.$.r,Ha$ariy~,حَشَرِيّ,1a2a3+iy~,1a2a3iy~,entomological;insectival,-,ADJ
H.$.r.j,Ha$oraj,حَشْرَج,1a2o3a4,1a2o3a4,rattle_in_the_throat,trans,VERB
H.$.r.j,taHa$oraj,تَحَشْرَج,ta1a2o3a4,ta1a2o3a4,rattle_in_the_throat,trans,VERB
H.$.r.j,Ha$orajap,حَشْرَجَة,1a2o3a4+ap,1a2o3a4,rattle_in_the_throat;rattling,-,NOUN
H.$.w,{iHota$aY,ٱِحْتَشَى,{i1ota2a3_INTRANS,{i1ota2,be_filled;be_stuffed,INTRANS,VERB
H.$.w,Ha$~aY,حَشَّى,1a2~a3,1a2~,insert;interpolate,#-ay trans,VERB
H.$.w,Ha$aA,حَشَا,1a2a3,1a2,fill;load;stuff,#-aw trans,VERB
H.$.w,HaA$aA,حَاشَا,1A2a3,1aA2,forbid,#-aA trans Frozen,VERB
H.$.w,HaA$aY,حَاشَى,1A2a3,1aA2,except;exclude,#-ay trans,VERB
H.$.w,taHa$~aY,تَحَشَّى,ta1a2~3,ta1a2~,abstain;avoid;beware,#-ay trans,VERB
H.$.w,taHaA$aY,تَحَاشَى,ta1A2a3,ta1aA2,abstain;avoid;beware,#-ay trans,VERB
H.$.w,Ha$aA,حَشَا,1a2a3,1a2,bowel;interior;intestine,-,NOUN
H.$.w,Ha$iy~ap,حَشِيَّة,1a2iy3+ap,1a2iy~,cushion;mattress,-,NOUN
H.$.w,Ha$ow,حَشْو,1a2o3,1a2o3,filling;insertion;stuffing,-,NOUN
H.$.w,Ha$owap,حَشْوَة,1a2o3+ap,1a2,filling;load;stuffing,-,NOUN
H.$.w,HaA$iyap,حَاشِيَة,1A2i3+ap,1aA2iy,edge;margin;retinue,-,NOUN
H.$.w,maHo$uw~aAt,مَحْشُوَّات,ma1o2uw3+At,ma1o2u3~,stuffed_food,-,NOUN
H.$.w,taHo$iyap,تَحْشِيَة,ta1o2i3+ap,ta1o2iy,insertion;interpolation,-,NOUN
H.$.w,maHo$iy~,مَحْشِيّ,ma1o2uw3,ma1o2iy~,filled;loaded;stuffed,-,ADJ
H.$.w,maHo$uw~,مَحْشُوّ,ma1o2uw3,ma1o2u3~,filled;loaded;stuffed,-,ADJ
H.$.y,Ha$aY,حَشَى,1a2a3,1a2,bowel;interior;intestine,-,NOUN
H.$.y,taHaA$iy,تَحَاشِي,ta1A2u3,ta1aA2,avoidance,-,NOUN
H.b.*,Hab~a*,حَبَّذ,1a2~a3,1a2~a3,applaud;appreciate,trans,VERB
H.b.*,taHobiy*,تَحْبِيذ,ta1o2iy3,ta1o2iy3,acclaim;approval,-,NOUN
h.b.>,habaA'ap,هَبَاءَة,1a2A3+ap,1a2aA',dust_particle,-,NOUN
h.b.$,haba$-i,هَبَش-ِ,1a2a3,1a2a3,clutch;gather;seize,trans,VERB
H.b.$,Haba$iy~,حَبَشِيّ,1a2a3+iy~,1a2a3iy~,Abyssinian;Ethiopian,-,NOUN
h.b.$,habo$,هَبْش,1a2o3,1a2o3,clutching;gathering;seizing,-,NOUN
